student_id,status,is_dropout,risk_score,risk_band,is_flagged,sumber_skor,program_studi,jalur_masuk,jalur_masuk_detail,waktu_kuliah,jenis_kelamin,status_pernikahan,kelompok_usia,usia_saat_daftar,band_nilai_masuk,nilai_masuk,status_keuangan,ukt_lunas,menunggak,penerima_beasiswa,perantau,mahasiswa_internasional,band_kelulusan_sks,band_nilai_semester,rasio_kelulusan,rata_rata_nilai,tren_kelulusan,total_mk_lulus,mk_lulus_sem1,mk_lulus_sem2,nilai_sem1,nilai_sem2
JJI-03302,Graduate,0,2.0,Rendah,0,out-of-fold (data berlabel),Keperawatan,Seleksi Reguler,Seleksi umum - fase 2,Kelas Siang,Perempuan,Lajang,17-19,19,130-140,130.4,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,Ya,Tidak,81-100%,>14,1.0,14.1284,0.0,15,7,8,13.8943,14.3625
JJI-03303,Graduate,0,2.4,Rendah,0,out-of-fold (data berlabel),Keperawatan,Seleksi Reguler,Seleksi umum - fase 2,Kelas Siang,Perempuan,Lajang,17-19,19,120-130,124.3,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,Ya,Tidak,81-100%,12-14,1.0,13.3912,0.0,15,7,8,13.4688,13.3138
JJI-03304,Graduate,0,5.7,Rendah,0,out-of-fold (data berlabel),Keperawatan Hewan,Seleksi Reguler,Seleksi umum - fase 1,Kelas Siang,Perempuan,Lajang,17-19,19,130-140,132.6,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,Ya,Tidak,81-100%,>14,1.0,14.1,0.0,10,5,5,13.6,14.6
JJI-03305,Graduate,0,1.4,Rendah,0,out-of-fold (data berlabel),Pekerjaan Sosial (kelas malam),Pemegang Ijazah/Diploma Lain,Pemegang diploma spesialisasi teknologi,Kelas Malam,Perempuan,Lajang,20-22,21,140-150,146.7,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,Tidak,Tidak,81-100%,>14,1.0,14.25,0.0,12,6,6,14.6667,13.8333
JJI-03306,Graduate,0,13.5,Rendah,0,out-of-fold (data berlabel),Jurnalistik & Komunikasi,Seleksi Reguler,Seleksi umum - fase 1,Kelas Siang,Perempuan,Lajang,17-19,18,130-140,130.1,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Ya,Tidak,81-100%,12-14,1.0,13.3333,0.0,12,6,6,13.6667,13.0
JJI-03307,Graduate,0,18.0,Rendah,0,out-of-fold (data berlabel),Pariwisata,Pindahan / Ganti Program,Pindah program studi,Kelas Siang,Perempuan,Menikah,31-40,33,<120,120.0,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Ya,Tidak,81-100%,12-14,0.913,13.5136,0.1667,21,10,11,13.3,13.7273
JJI-03308,Graduate,0,47.1,Tinggi,1,out-of-fold (data berlabel),Pekerjaan Sosial (kelas malam),Pemegang Ijazah/Diploma Lain,Pemegang ijazah pendidikan tinggi lain,Kelas Malam,Perempuan,Lajang,31-40,32,120-130,121.3,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Tidak,Tidak,81-100%,12-14,0.8182,12.9416,-0.3636,18,11,7,13.4545,12.4286
JJI-03309,Graduate,0,4.0,Rendah,0,out-of-fold (data berlabel),Keperawatan,Seleksi Reguler,Seleksi umum - fase 1,Kelas Siang,Perempuan,Lajang,17-19,17,130-140,133.3,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,Ya,Tidak,81-100%,12-14,1.0,13.4162,0.0,16,8,8,13.4162,13.4162
JJI-03310,Dropout,1,99.9,Sangat Tinggi,1,out-of-fold (data berlabel),Keperawatan,Jalur Usia >23 Tahun,Jalur usia di atas 23 tahun,Kelas Siang,Perempuan,Menikah,31-40,31,<120,110.5,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Tidak,Tidak,0% (tidak lulus satu pun),Tanpa nilai,0.0,0.0,0.0,0,0,0,0.0,0.0
JJI-03311,Graduate,0,26.4,Sedang,0,out-of-fold (data berlabel),Pekerjaan Sosial (kelas malam),Jalur Usia >23 Tahun,Jalur usia di atas 23 tahun,Kelas Malam,Perempuan,Menikah,31-40,32,<120,102.5,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,Tidak,Tidak,81-100%,12-14,0.9167,12.1667,-0.1667,11,6,5,11.3333,13.0
JJI-03312,Dropout,1,7.3,Rendah,0,out-of-fold (data berlabel),Keperawatan Hewan,Seleksi Reguler,Seleksi umum - fase 1,Kelas Siang,Perempuan,Lajang,17-19,18,>150,150.9,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Ya,Tidak,81-100%,>14,1.0,15.3125,0.0,12,6,6,16.0,14.625
JJI-03313,Enrolled,,41.8,Tinggi,1,prediksi (mahasiswa aktif),Desain Komunikasi,Pindahan / Ganti Program,Pindah institusi/program studi,Kelas Siang,Perempuan,Lajang,31-40,31,<120,106.6,Perlu perhatian (1 masalah),Ya,Ya,Tidak,Tidak,Tidak,81-100%,10-12,0.9167,10.5833,0.1667,11,5,6,11.0,10.1667
JJI-03314,Enrolled,,11.2,Rendah,0,prediksi (mahasiswa aktif),Pariwisata,Seleksi Reguler,Seleksi umum - fase 1,Kelas Siang,Laki-laki,Lajang,20-22,20,<120,118.3,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Tidak,Tidak,81-100%,12-14,0.9167,12.6286,-0.1667,11,6,5,12.8571,12.4
JJI-03315,Dropout,1,99.8,Sangat Tinggi,1,out-of-fold (data berlabel),Manajemen (kelas malam),Pindahan / Ganti Program,Pindah program studi,Kelas Malam,Laki-laki,Lajang,31-40,40,<120,117.9,Perlu perhatian (1 masalah),Tidak,Tidak,Tidak,Tidak,Tidak,0% (tidak lulus satu pun),Tanpa nilai,0.0,0.0,0.0,0,0,0,0.0,0.0
JJI-03316,Graduate,0,11.8,Rendah,0,out-of-fold (data berlabel),Manajemen (kelas malam),Seleksi Reguler,Seleksi umum - fase 1,Kelas Malam,Laki-laki,Menikah,31-40,32,130-140,135.0,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Ya,Tidak,81-100%,>14,1.0,14.5,0.0,10,5,5,14.8,14.2
JJI-03317,Dropout,1,98.3,Sangat Tinggi,1,out-of-fold (data berlabel),Teknik Informatika,Pemegang Ijazah/Diploma Lain,Pemegang ijazah pendidikan tinggi lain,Kelas Siang,Laki-laki,Lajang,31-40,40,<120,120.0,Perlu perhatian (1 masalah),Tidak,Tidak,Tidak,Tidak,Tidak,1-50%,12-14,0.3,13.5,0.2,3,1,2,13.0,14.0
JJI-03318,Graduate,0,46.6,Tinggi,1,out-of-fold (data berlabel),Desain Animasi & Multimedia,Seleksi Reguler,Seleksi umum - fase 1,Kelas Siang,Laki-laki,Lajang,17-19,18,>150,167.1,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,Tidak,Tidak,0% (tidak lulus satu pun),Tanpa nilai,0.0,0.0,0.0,0,0,0,0.0,0.0
JJI-03319,Dropout,1,99.7,Sangat Tinggi,1,out-of-fold (data berlabel),Manajemen (kelas malam),Pindahan / Ganti Program,Pindah program studi,Kelas Malam,Laki-laki,Lajang,26-30,28,<120,115.8,Bermasalah (menunggak & UKT tertunggak),Tidak,Ya,Tidak,Tidak,Tidak,1-50%,0-10,0.3333,10.0,-0.2778,5,4,1,10.0,10.0
JJI-03320,Graduate,0,42.6,Tinggi,1,out-of-fold (data berlabel),Desain Komunikasi,Kontingen Khusus (Kepulauan),Kontingen khusus - Kep. Madeira,Kelas Siang,Laki-laki,Lajang,17-19,19,140-150,141.2,Perlu perhatian (1 masalah),Ya,Ya,Tidak,Ya,Tidak,81-100%,10-12,0.9167,11.6,0.1667,11,5,6,11.2,12.0
JJI-03321,Graduate,0,44.5,Tinggi,1,out-of-fold (data berlabel),Jurnalistik & Komunikasi,Seleksi Reguler,Seleksi umum - fase 1,Kelas Siang,Laki-laki,Lajang,17-19,19,<120,118.4,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,Tidak,Tidak,51-80%,12-14,0.75,12.4167,-0.5,9,6,3,11.8333,13.0
JJI-03322,Dropout,1,98.1,Sangat Tinggi,1,out-of-fold (data berlabel),Manajemen,Seleksi Reguler,Seleksi umum - fase 1,Kelas Siang,Laki-laki,Lajang,20-22,21,130-140,134.3,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Tidak,Tidak,0% (tidak lulus satu pun),Tanpa nilai,0.0,0.0,0.0,0,0,0,0.0,0.0
JJI-03323,Dropout,1,99.8,Sangat Tinggi,1,out-of-fold (data berlabel),Manajemen,Seleksi Reguler,Seleksi umum - fase 2,Kelas Siang,Laki-laki,Lajang,20-22,22,120-130,128.7,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Ya,Tidak,1-50%,0-10,0.2,5.25,-0.4,2,2,0,10.5,0.0
JJI-03324,Dropout,1,39.4,Tinggi,1,out-of-fold (data berlabel),Teknik Informatika,Seleksi Reguler,Seleksi umum - fase 2,Kelas Siang,Laki-laki,Lajang,17-19,18,<120,116.1,Perlu perhatian (1 masalah),Tidak,Tidak,Tidak,Ya,Tidak,81-100%,12-14,1.0,13.0357,0.0,10,5,5,12.5,13.5714
JJI-03325,Dropout,1,76.3,Sangat Tinggi,1,out-of-fold (data berlabel),Desain Animasi & Multimedia,Jalur Usia >23 Tahun,Jalur usia di atas 23 tahun,Kelas Siang,Laki-laki,Lajang,26-30,27,<120,100.0,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Ya,Tidak,0% (tidak lulus satu pun),Tanpa nilai,0.0,0.0,0.0,0,0,0,0.0,0.0
JJI-03326,Enrolled,,92.1,Sangat Tinggi,1,prediksi (mahasiswa aktif),Desain Animasi & Multimedia,Seleksi Reguler,Seleksi umum - fase 1,Kelas Siang,Laki-laki,Lajang,17-19,19,<120,118.8,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Tidak,Tidak,1-50%,10-12,0.4118,10.5,-0.2143,7,5,2,11.0,10.0
JJI-03327,Graduate,0,36.4,Tinggi,1,out-of-fold (data berlabel),Manajemen (kelas malam),Pindahan / Ganti Program,Pindah program studi,Kelas Malam,Laki-laki,Menikah,26-30,30,120-130,130.0,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Ya,Tidak,81-100%,12-14,0.85,12.1667,-0.1,17,9,8,12.3333,12.0
JJI-03328,Dropout,1,99.6,Sangat Tinggi,1,out-of-fold (data berlabel),Pengelolaan Kuda (Equinculture),Jalur Usia >23 Tahun,Jalur usia di atas 23 tahun,Kelas Siang,Laki-laki,Lajang,26-30,28,140-150,150.0,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Tidak,Tidak,1-50%,0-10,0.0833,5.0,0.1667,1,0,1,0.0,10.0
JJI-03329,Enrolled,,93.3,Sangat Tinggi,1,prediksi (mahasiswa aktif),Teknik Informatika,Jalur Usia >23 Tahun,Jalur usia di atas 23 tahun,Kelas Siang,Laki-laki,Kumpul kebo (facto union),31-40,34,<120,116.0,Perlu perhatian (1 masalah),Ya,Ya,Ya,Tidak,Tidak,1-50%,12-14,0.3,14.0,0.2,3,1,2,17.0,11.0
JJI-03330,Enrolled,,56.2,Tinggi,1,prediksi (mahasiswa aktif),Manajemen,Seleksi Reguler,Seleksi umum - fase 2,Kelas Siang,Laki-laki,Lajang,20-22,21,<120,99.0,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Tidak,Tidak,51-80%,10-12,0.8,11.2143,-0.4,8,5,3,11.0,11.4286
JJI-03331,Graduate,0,9.1,Rendah,0,out-of-fold (data berlabel),Pekerjaan Sosial,Seleksi Reguler,Seleksi umum - fase 1,Kelas Siang,Laki-laki,Lajang,20-22,20,130-140,132.0,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,Tidak,Tidak,81-100%,10-12,0.9167,11.3571,0.1667,11,5,6,11.1429,11.5714
JJI-03332,Dropout,1,93.8,Sangat Tinggi,1,out-of-fold (data berlabel),Pariwisata,Pindahan / Ganti Program,Pindah program studi,Kelas Siang,Laki-laki,Lajang,31-40,31,120-130,125.0,Perlu perhatian (1 masalah),Tidak,Tidak,Tidak,Tidak,Tidak,51-80%,12-14,0.6667,12.0833,0.0893,10,5,5,12.1667,12.0
JJI-03333,Dropout,1,99.1,Sangat Tinggi,1,out-of-fold (data berlabel),Teknik Informatika,Seleksi Reguler,Seleksi umum - fase 2,Kelas Siang,Laki-laki,Lajang,20-22,21,<120,116.2,Bermasalah (menunggak & UKT tertunggak),Tidak,Ya,Tidak,Tidak,Tidak,1-50%,10-12,0.4,11.25,0.0,4,2,2,11.0,11.5
JJI-03334,Dropout,1,98.3,Sangat Tinggi,1,out-of-fold (data berlabel),Manajemen Periklanan & Pemasaran,Jalur Usia >23 Tahun,Jalur usia di atas 23 tahun,Kelas Siang,Laki-laki,Lajang,26-30,27,<120,100.0,Perlu perhatian (1 masalah),Tidak,Tidak,Tidak,Ya,Tidak,1-50%,10-12,0.4,10.8333,0.4,4,1,3,11.0,10.6667
JJI-03335,Graduate,0,34.6,Sedang,0,out-of-fold (data berlabel),Jurnalistik & Komunikasi,Seleksi Reguler,Seleksi umum - fase 1,Kelas Siang,Laki-laki,Lajang,17-19,19,130-140,132.9,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Ya,Tidak,51-80%,12-14,0.75,12.525,0.1667,9,4,5,13.25,11.8
JJI-03336,Enrolled,,99.1,Sangat Tinggi,1,prediksi (mahasiswa aktif),Jurnalistik & Komunikasi,Seleksi Reguler,Seleksi umum - fase 2,Kelas Siang,Laki-laki,Lajang,20-22,21,130-140,132.5,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Ya,Tidak,1-50%,0-10,0.0833,5.0,0.1667,1,0,1,0.0,10.0
JJI-03337,Dropout,1,99.9,Sangat Tinggi,1,out-of-fold (data berlabel),Agronomi,Pemegang Ijazah/Diploma Lain,Pemegang diploma spesialisasi teknologi,Kelas Siang,Laki-laki,Lajang,20-22,21,130-140,140.0,Perlu perhatian (1 masalah),Tidak,Tidak,Tidak,Ya,Tidak,1-50%,0-10,0.1667,6.25,-0.3333,2,2,0,12.5,0.0
JJI-03338,Dropout,1,90.6,Sangat Tinggi,1,out-of-fold (data berlabel),Manajemen Periklanan & Pemasaran,Pindahan / Ganti Program,Pindah program studi,Kelas Siang,Laki-laki,Lajang,31-40,35,<120,100.1,Perlu perhatian (1 masalah),Tidak,Tidak,Tidak,Tidak,Tidak,51-80%,12-14,0.5789,12.1964,-0.2556,11,7,4,12.1429,12.25
JJI-03339,Dropout,1,89.3,Sangat Tinggi,1,out-of-fold (data berlabel),Keperawatan Hewan,Jalur Usia >23 Tahun,Jalur usia di atas 23 tahun,Kelas Siang,Laki-laki,Lajang,26-30,28,120-130,128.2,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Tidak,Tidak,51-80%,10-12,0.6,11.6667,0.0,6,3,3,12.0,11.3333
JJI-03340,Enrolled,,79.8,Sangat Tinggi,1,prediksi (mahasiswa aktif),Manajemen Periklanan & Pemasaran,Seleksi Reguler,Seleksi umum - fase 2,Kelas Siang,Laki-laki,Lajang,23-25,24,130-140,133.4,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Tidak,Tidak,51-80%,10-12,0.6667,10.8393,0.0,8,4,4,11.25,10.4286
JJI-03341,Dropout,1,98.5,Sangat Tinggi,1,out-of-fold (data berlabel),Jurnalistik & Komunikasi,Seleksi Reguler,Seleksi umum - fase 1,Kelas Siang,Laki-laki,Lajang,17-19,19,130-140,136.1,Perlu perhatian (1 masalah),Tidak,Tidak,Tidak,Ya,Tidak,0% (tidak lulus satu pun),Tanpa nilai,0.0,0.0,0.0,0,0,0,0.0,0.0
JJI-03342,Enrolled,,89.5,Sangat Tinggi,1,prediksi (mahasiswa aktif),Manajemen Periklanan & Pemasaran,Seleksi Reguler,Seleksi umum - fase 2,Kelas Siang,Laki-laki,Lajang,20-22,20,120-130,123.0,Bermasalah (menunggak & UKT tertunggak),Tidak,Ya,Tidak,Tidak,Tidak,51-80%,12-14,0.75,12.7,-0.1667,9,5,4,12.4,13.0
JJI-03343,Graduate,0,5.6,Rendah,0,out-of-fold (data berlabel),Desain Komunikasi,Seleksi Reguler,Seleksi umum - fase 1,Kelas Siang,Laki-laki,Lajang,20-22,20,130-140,130.3,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,Ya,Tidak,81-100%,12-14,1.0,12.75,0.0,12,6,6,12.8333,12.6667
JJI-03344,Enrolled,,95.7,Sangat Tinggi,1,prediksi (mahasiswa aktif),Teknik Informatika,Seleksi Reguler,Seleksi umum - fase 1,Kelas Siang,Laki-laki,Lajang,17-19,19,>150,153.7,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Tidak,Tidak,1-50%,10-12,0.3,11.5,0.2,3,1,2,13.0,10.0
JJI-03345,Dropout,1,98.4,Sangat Tinggi,1,out-of-fold (data berlabel),Keperawatan Hewan,Jalur Usia >23 Tahun,Jalur usia di atas 23 tahun,Kelas Siang,Laki-laki,Lajang,31-40,37,140-150,142.5,Bermasalah (menunggak & UKT tertunggak),Tidak,Ya,Tidak,Tidak,Tidak,51-80%,10-12,0.5714,11.8333,-0.2857,8,5,3,12.0,11.6667
JJI-03346,Dropout,1,97.6,Sangat Tinggi,1,out-of-fold (data berlabel),Pariwisata,Seleksi Reguler,Seleksi umum - fase 1,Kelas Siang,Laki-laki,Lajang,17-19,19,<120,114.6,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Ya,Tidak,1-50%,12-14,0.25,12.5,-0.1667,3,2,1,12.0,13.0
JJI-03347,Dropout,1,99.8,Sangat Tinggi,1,out-of-fold (data berlabel),Keperawatan,Jalur Usia >23 Tahun,Jalur usia di atas 23 tahun,Kelas Siang,Laki-laki,Lajang,31-40,36,<120,108.5,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Tidak,Tidak,0% (tidak lulus satu pun),Tanpa nilai,0.0,0.0,0.0,0,0,0,0.0,0.0
JJI-03348,Dropout,1,99.9,Sangat Tinggi,1,out-of-fold (data berlabel),Manajemen,Jalur Usia >23 Tahun,Jalur usia di atas 23 tahun,Kelas Siang,Laki-laki,Lajang,26-30,29,130-140,140.0,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Tidak,Tidak,0% (tidak lulus satu pun),Tanpa nilai,0.0,0.0,0.0,0,0,0,0.0,0.0
JJI-03349,Graduate,0,35.4,Tinggi,1,out-of-fold (data berlabel),Agronomi,Jalur Usia >23 Tahun,Jalur usia di atas 23 tahun,Kelas Siang,Laki-laki,Lajang,26-30,30,<120,120.0,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Tidak,Tidak,81-100%,10-12,0.9167,11.4875,-0.1667,11,6,5,11.375,11.6
JJI-03350,Dropout,1,100.0,Sangat Tinggi,1,out-of-fold (data berlabel),Manajemen Periklanan & Pemasaran,Pindahan / Ganti Program,Pindah institusi/program studi,Kelas Siang,Laki-laki,Lajang,31-40,32,<120,120.0,Perlu perhatian (1 masalah),Ya,Ya,Tidak,Tidak,Tidak,1-50%,0-10,0.1667,6.0,-0.3333,2,2,0,12.0,0.0
JJI-03351,Enrolled,,7.3,Rendah,0,prediksi (mahasiswa aktif),Pekerjaan Sosial (kelas malam),Seleksi Reguler,Seleksi umum - fase 1,Kelas Malam,Laki-laki,Lajang,26-30,26,120-130,127.6,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Ya,Tidak,81-100%,10-12,1.0,11.75,0.0,12,6,6,11.8333,11.6667
JJI-03352,Dropout,1,99.0,Sangat Tinggi,1,out-of-fold (data berlabel),Agronomi,Pemegang Ijazah/Diploma Lain,Pemegang diploma spesialisasi teknologi,Kelas Siang,Laki-laki,Menikah,31-40,37,130-140,140.0,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Tidak,Tidak,1-50%,10-12,0.25,11.25,0.1667,3,1,2,12.0,10.5
JJI-03353,Dropout,1,99.6,Sangat Tinggi,1,out-of-fold (data berlabel),Teknik Informatika,Jalur Usia >23 Tahun,Jalur usia di atas 23 tahun,Kelas Siang,Laki-laki,Lajang,26-30,27,<120,111.3,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Tidak,Tidak,1-50%,10-12,0.4167,11.5,-0.1667,5,3,2,12.0,11.0
JJI-03354,Graduate,0,18.2,Rendah,0,out-of-fold (data berlabel),Jurnalistik & Komunikasi,Seleksi Reguler,Seleksi umum - fase 1,Kelas Siang,Laki-laki,Lajang,17-19,18,130-140,131.0,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,Ya,Tidak,81-100%,12-14,0.9167,12.2738,-0.1667,11,6,5,12.7143,11.8333
JJI-03355,Graduate,0,3.2,Rendah,0,out-of-fold (data berlabel),Keperawatan,Seleksi Reguler,Seleksi umum - fase 1,Kelas Siang,Laki-laki,Lajang,17-19,18,130-140,139.5,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,Tidak,Tidak,81-100%,>14,1.0,15.3,0.0,16,8,8,15.3,15.3
JJI-03356,Dropout,1,99.9,Sangat Tinggi,1,out-of-fold (data berlabel),Agronomi,Jalur Usia >23 Tahun,Jalur usia di atas 23 tahun,Kelas Siang,Laki-laki,Menikah,31-40,32,<120,110.0,Perlu perhatian (1 masalah),Tidak,Tidak,Tidak,Tidak,Tidak,1-50%,0-10,0.1333,5.75,-0.25,2,2,0,11.5,0.0
JJI-03357,Enrolled,,91.8,Sangat Tinggi,1,prediksi (mahasiswa aktif),Teknik Informatika,Pemegang Ijazah/Diploma Lain,Pemegang diploma spesialisasi teknologi,Kelas Siang,Laki-laki,Lajang,20-22,20,120-130,130.0,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Tidak,Tidak,1-50%,12-14,0.4,12.8,0.4,4,1,3,13.0,12.6
JJI-03358,Dropout,1,99.6,Sangat Tinggi,1,out-of-fold (data berlabel),Agronomi,Pindahan / Ganti Program,Pindah program studi,Kelas Siang,Laki-laki,Lajang,20-22,22,<120,115.0,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Tidak,Tidak,0% (tidak lulus satu pun),Tanpa nilai,0.0,0.0,0.0,0,0,0,0.0,0.0
JJI-03359,Dropout,1,99.3,Sangat Tinggi,1,out-of-fold (data berlabel),Keperawatan,Jalur Usia >23 Tahun,Jalur usia di atas 23 tahun,Kelas Siang,Perempuan,Bercerai,31-40,32,>150,154.3,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Tidak,Tidak,0% (tidak lulus satu pun),Tanpa nilai,0.0,0.0,0.0,0,0,0,0.0,0.0
JJI-03360,Enrolled,,13.4,Rendah,0,prediksi (mahasiswa aktif),Manajemen,Seleksi Reguler,Seleksi umum - fase 1,Kelas Siang,Perempuan,Lajang,20-22,21,130-140,135.0,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Ya,Tidak,81-100%,10-12,0.9,11.5,0.2,9,4,5,11.0,12.0
JJI-03361,Dropout,1,65.2,Sangat Tinggi,1,out-of-fold (data berlabel),Manajemen Periklanan & Pemasaran,Seleksi Reguler,Seleksi umum - fase 2,Kelas Siang,Perempuan,Lajang,17-19,19,<120,115.2,Perlu perhatian (1 masalah),Tidak,Tidak,Tidak,Tidak,Tidak,51-80%,12-14,0.6667,12.8958,0.3333,8,3,5,12.6667,13.125
JJI-03362,Graduate,0,13.1,Rendah,0,out-of-fold (data berlabel),Jurnalistik & Komunikasi,Seleksi Reguler,Seleksi umum - fase 1,Kelas Siang,Perempuan,Lajang,17-19,18,130-140,130.6,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,Ya,Tidak,81-100%,12-14,1.0,13.75,0.0,12,6,6,13.5,14.0
JJI-03363,Graduate,0,5.9,Rendah,0,out-of-fold (data berlabel),Manajemen,Seleksi Reguler,Seleksi umum - fase 1,Kelas Siang,Perempuan,Lajang,17-19,18,<120,117.4,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,Ya,Tidak,81-100%,10-12,1.0,11.7,0.0,10,5,5,12.0,11.4
JJI-03364,Dropout,1,99.8,Sangat Tinggi,1,out-of-fold (data berlabel),Manajemen,Pemegang Ijazah/Diploma Lain,Pemegang ijazah pendidikan tinggi lain,Kelas Siang,Perempuan,Lajang,31-40,38,140-150,150.0,Bermasalah (menunggak & UKT tertunggak),Tidak,Ya,Tidak,Ya,Tidak,0% (tidak lulus satu pun),Tanpa nilai,0.0,0.0,0.0,0,0,0,0.0,0.0
JJI-03365,Dropout,1,62.2,Sangat Tinggi,1,out-of-fold (data berlabel),Pendidikan Dasar,Seleksi Reguler,Seleksi umum - fase 2,Kelas Siang,Perempuan,Lajang,20-22,21,130-140,131.3,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Ya,Tidak,51-80%,10-12,0.75,11.15,-0.1667,9,5,4,11.8,10.5
JJI-03366,Dropout,1,98.4,Sangat Tinggi,1,out-of-fold (data berlabel),Pekerjaan Sosial,Seleksi Reguler,Seleksi umum - fase 1,Kelas Siang,Perempuan,Lajang,20-22,21,120-130,120.4,Perlu perhatian (1 masalah),Tidak,Tidak,Tidak,Tidak,Tidak,1-50%,12-14,0.25,12.25,-0.1667,3,2,1,11.5,13.0
JJI-03367,Enrolled,,95.3,Sangat Tinggi,1,prediksi (mahasiswa aktif),Manajemen (kelas malam),Seleksi Reguler,Seleksi umum - fase 1,Kelas Malam,Laki-laki,Lajang,26-30,26,<120,113.6,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Tidak,Tidak,1-50%,10-12,0.5,11.75,0.2,5,2,3,11.5,12.0
JJI-03368,Graduate,0,3.5,Rendah,0,out-of-fold (data berlabel),Keperawatan,Seleksi Reguler,Seleksi umum - fase 1,Kelas Siang,Perempuan,Lajang,17-19,19,120-130,125.0,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Ya,Tidak,81-100%,>14,0.8571,14.6167,0.0,12,6,6,14.6167,14.6167
JJI-03369,Enrolled,,2.6,Rendah,0,prediksi (mahasiswa aktif),Keperawatan,Seleksi Reguler,Seleksi umum - fase 1,Kelas Siang,Perempuan,Lajang,17-19,19,130-140,132.3,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,Ya,Tidak,81-100%,>14,0.875,14.06,0.0,14,7,7,14.06,14.06
JJI-03370,Dropout,1,91.9,Sangat Tinggi,1,out-of-fold (data berlabel),Pariwisata,Seleksi Reguler,Seleksi umum - fase 2,Kelas Siang,Perempuan,Lajang,17-19,18,140-150,142.7,Perlu perhatian (1 masalah),Ya,Ya,Tidak,Tidak,Tidak,51-80%,10-12,0.5833,11.1667,-0.1667,7,4,3,11.0,11.3333
JJI-03371,Dropout,1,99.9,Sangat Tinggi,1,out-of-fold (data berlabel),Manajemen,Pemegang Ijazah/Diploma Lain,Pemegang ijazah pendidikan tinggi lain,Kelas Siang,Perempuan,Lajang,23-25,25,120-130,130.0,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Tidak,Tidak,0% (tidak lulus satu pun),Tanpa nilai,0.0,0.0,0.0,0,0,0,0.0,0.0
JJI-03372,Graduate,0,75.8,Sangat Tinggi,1,out-of-fold (data berlabel),Keperawatan,Seleksi Reguler,Seleksi umum - fase 1,Kelas Siang,Perempuan,Lajang,17-19,19,120-130,120.8,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Ya,Tidak,1-50%,12-14,0.5,12.1923,0.0,14,7,7,12.1923,12.1923
JJI-03373,Graduate,0,6.2,Rendah,0,out-of-fold (data berlabel),Pariwisata,Seleksi Reguler,Seleksi umum - fase 2,Kelas Siang,Perempuan,Lajang,17-19,18,130-140,130.3,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,Ya,Tidak,81-100%,12-14,1.0,12.5833,0.0,12,6,6,12.8333,12.3333
